Garden,elevation,full_date,date,time,ordinal_date,order,temp,Relative humidity (%),dew point (degrees C)
Estess,2553,2/6/21 8:00,2/6/21,8:00:00 AM,037,6093,-8.331,76.783,-11.743
Estess,2553,2/6/21 8:30,2/6/21,8:30:00 AM,037,6094,-9.542,73.488,-13.414
Estess,2553,2/6/21 9:00,2/6/21,9:00:00 AM,037,6095,-8.663,68.748,-13.314
Estess,2553,2/6/21 9:30,2/6/21,9:30:00 AM,037,6096,-4.439,60.999,-10.662
Estess,2553,2/6/21 10:00,2/6/21,10:00:00 AM,037,6097,-1.299,51.542,-9.746
Estess,2553,2/6/21 10:30,2/6/21,10:30:00 AM,037,6098,-3.777,55.812,-11.099
Estess,2553,2/6/21 11:00,2/6/21,11:00:00 AM,037,6099,-1.871,49.057,-10.885
Estess,2553,2/6/21 11:30,2/6/21,11:30:00 AM,037,6100,-1.413,51.292,-9.912
Estess,2553,2/6/21 12:00,2/6/21,12:00:00 PM,037,6101,-2.625,50.884,-11.138
Estess,2553,2/6/21 12:30,2/6/21,12:30:00 PM,037,6102,-3.035,56.813,-10.186
Estess,2553,2/6/21 13:00,2/6/21,1:00:00 PM,037,6103,-2.712,58.427,-9.543
Estess,2553,2/6/21 13:30,2/6/21,1:30:00 PM,037,6104,-2.363,53.014,-10.395
Estess,2553,2/6/21 14:00,2/6/21,2:00:00 PM,037,6105,5.462,34.035,-8.848
Estess,2553,2/6/21 14:30,2/6/21,2:30:00 PM,037,6106,15.652,18.516,-8.306
Estess,2553,2/6/21 15:00,2/6/21,3:00:00 PM,037,6107,19.056,14.914,-8.586
Estess,2553,2/6/21 15:30,2/6/21,3:30:00 PM,037,6108,5.076,29.536,-11.017
Estess,2553,2/6/21 16:00,2/6/21,4:00:00 PM,037,6109,-0.339,41.965,-11.402
Estess,2553,2/6/21 16:30,2/6/21,4:30:00 PM,037,6110,1.317,38.884,-10.854
Estess,2553,2/6/21 17:00,2/6/21,5:00:00 PM,037,6111,-0.451,40.797,-11.853
Estess,2553,2/6/21 17:30,2/6/21,5:30:00 PM,037,6112,-1.842,45.358,-11.818
Estess,2553,2/6/21 18:00,2/6/21,6:00:00 PM,037,6113,-3.508,46.831,-12.963
Estess,2553,2/6/21 18:30,2/6/21,6:30:00 PM,037,6114,-5.202,51.726,-13.343
Estess,2553,2/6/21 19:00,2/6/21,7:00:00 PM,037,6115,-6.642,57.359,-13.476
Estess,2553,2/6/21 19:30,2/6/21,7:30:00 PM,037,6116,-6.357,61.11,-12.464
Estess,2553,2/6/21 20:00,2/6/21,8:00:00 PM,037,6117,-6.388,63.661,-12.016
Estess,2553,2/6/21 20:30,2/6/21,8:30:00 PM,037,6118,-6.105,61.927,-12.068
Estess,2553,2/6/21 21:00,2/6/21,9:00:00 PM,037,6119,-6.61,64.521,-12.072
Estess,2553,2/6/21 21:30,2/6/21,9:30:00 PM,037,6120,-7.316,64.2,-12.805
Estess,2553,2/6/21 22:00,2/6/21,10:00:00 PM,037,6121,-8.198,65.498,-13.419
Estess,2553,2/6/21 22:30,2/6/21,10:30:00 PM,037,6122,-9.303,65.907,-14.408
Estess,2553,2/6/21 23:00,2/6/21,11:00:00 PM,037,6123,-9.235,64.468,-14.594
Estess,2553,2/6/21 23:30,2/6/21,11:30:00 PM,037,6124,-9.919,65.522,-15.066
Estess,2553,2/7/21 0:00,2/7/21,12:00:00 AM,038,6125,-9.61,64.587,-14.931
Estess,2553,2/7/21 0:30,2/7/21,12:30:00 AM,038,6126,-4.957,49.3,-13.686
Estess,2553,2/7/21 1:00,2/7/21,1:00:00 AM,038,6127,-4.106,47.046,-13.459
Estess,2553,2/7/21 1:30,2/7/21,1:30:00 AM,038,6128,-3.956,46.476,-13.467
Estess,2553,2/7/21 2:00,2/7/21,2:00:00 AM,038,6129,-3.508,46.801,-12.97
Estess,2553,2/7/21 2:30,2/7/21,2:30:00 AM,038,6130,-3.33,46.293,-12.938
Estess,2553,2/7/21 3:00,2/7/21,3:00:00 AM,038,6131,-3.006,46.75,-12.52
Estess,2553,2/7/21 3:30,2/7/21,3:30:00 AM,038,6132,-3.035,46.539,-12.602
Estess,2553,2/7/21 4:00,2/7/21,4:00:00 AM,038,6133,-3.866,46.724,-13.32
Estess,2553,2/7/21 4:30,2/7/21,4:30:00 AM,038,6134,-5.079,48.087,-14.097
Estess,2553,2/7/21 5:00,2/7/21,5:00:00 AM,038,6135,-7.187,51.32,-15.288
Estess,2553,2/7/21 5:30,2/7/21,5:30:00 AM,038,6136,-8.965,56.561,-15.831
Estess,2553,2/7/21 6:00,2/7/21,6:00:00 AM,038,6137,-9.337,59.161,-15.668
Estess,2553,2/7/21 6:30,2/7/21,6:30:00 AM,038,6138,-9.851,60.638,-15.875
Estess,2553,2/7/21 7:00,2/7/21,7:00:00 AM,038,6139,-10.863,62.659,-16.47
Estess,2553,2/7/21 7:30,2/7/21,7:30:00 AM,038,6140,-11.147,63.469,-16.598
Estess,2553,2/7/21 8:00,2/7/21,8:00:00 AM,038,6141,-10.722,61.303,-16.581
Estess,2553,2/7/21 8:30,2/7/21,8:30:00 AM,038,6142,-10.722,63.682,-16.154
Estess,2553,2/7/21 9:00,2/7/21,9:00:00 AM,038,6143,-8.132,55.715,-15.219
Estess,2553,2/7/21 9:30,2/7/21,9:30:00 AM,038,6144,-4.651,46.473,-14.109
Estess,2553,2/7/21 10:00,2/7/21,10:00:00 AM,038,6145,0.301,38.126,-12.014
Estess,2553,2/7/21 10:30,2/7/21,10:30:00 AM,038,6146,1.453,36.02,-11.692
Estess,2553,2/7/21 11:00,2/7/21,11:00:00 AM,038,6147,4.766,30.534,-10.861
Estess,2553,2/7/21 11:30,2/7/21,11:30:00 AM,038,6148,2.021,33.576,-12.07
Estess,2553,2/7/21 12:00,2/7/21,12:00:00 PM,038,6149,3.142,29.243,-12.83
Estess,2553,2/7/21 12:30,2/7/21,12:30:00 PM,038,6150,3.617,26.811,-13.519
Estess,2553,2/7/21 13:00,2/7/21,1:00:00 PM,038,6151,4.74,28.094,-11.952
Estess,2553,2/7/21 13:30,2/7/21,1:30:00 PM,038,6152,5.102,27.091,-12.105
Estess,2553,2/7/21 14:00,2/7/21,2:00:00 PM,038,6153,3.906,30.267,-11.725
Estess,2553,2/7/21 14:30,2/7/21,2:30:00 PM,038,6154,3.67,31.646,-11.364
Estess,2553,2/7/21 15:00,2/7/21,3:00:00 PM,038,6155,4.895,28.429,-11.665
Estess,2553,2/7/21 15:30,2/7/21,3:30:00 PM,038,6156,4.61,28.083,-12.069
Estess,2553,2/7/21 16:00,2/7/21,4:00:00 PM,038,6157,4.246,29.465,-11.771
Estess,2553,2/7/21 16:30,2/7/21,4:30:00 PM,038,6158,4.089,27.88,-12.614
Estess,2553,2/7/21 17:00,2/7/21,5:00:00 PM,038,6159,3.88,27.605,-12.921
Estess,2553,2/7/21 17:30,2/7/21,5:30:00 PM,038,6160,2.396,30.357,-13.009
Estess,2553,2/7/21 18:00,2/7/21,6:00:00 PM,038,6161,-0.479,31.205,-15.189
Estess,2553,2/7/21 18:30,2/7/21,6:30:00 PM,038,6162,-2.45,33.827,-15.945
Estess,2553,2/7/21 19:00,2/7/21,7:00:00 PM,038,6163,-2.218,30.357,-17.054
Estess,2553,2/7/21 19:30,2/7/21,7:30:00 PM,038,6164,-4.56,37.172,-16.696
Estess,2553,2/7/21 20:00,2/7/21,8:00:00 PM,038,6165,-4.348,38.41,-16.113
Estess,2553,2/7/21 20:30,2/7/21,8:30:00 PM,038,6166,-4.957,40.605,-16
Estess,2553,2/7/21 21:00,2/7/21,9:00:00 PM,038,6167,-5.636,41.812,-16.269
Estess,2553,2/7/21 21:30,2/7/21,9:30:00 PM,038,6168,-5.264,36.518,-17.54
Estess,2553,2/7/21 22:00,2/7/21,10:00:00 PM,038,6169,-6.93,40.733,-17.756
Estess,2553,2/7/21 22:30,2/7/21,10:30:00 PM,038,6170,-6.898,42.018,-17.363
Estess,2553,2/7/21 23:00,2/7/21,11:00:00 PM,038,6171,-7.122,41.366,-17.751
Estess,2553,2/7/21 23:30,2/7/21,11:30:00 PM,038,6172,-8.331,44.436,-18.022
Estess,2553,2/8/21 0:00,2/8/21,12:00:00 AM,039,6173,-8.797,48.242,-17.503
Estess,2553,2/8/21 0:30,2/8/21,12:30:00 AM,039,6174,-10.301,47.919,-18.974
Estess,2553,2/8/21 1:00,2/8/21,1:00:00 AM,039,6175,-10.616,49.336,-18.936
Estess,2553,2/8/21 1:30,2/8/21,1:30:00 AM,039,6176,-11.147,52.743,-18.676
Estess,2553,2/8/21 2:00,2/8/21,2:00:00 AM,039,6177,-11.469,53.927,-18.729
Estess,2553,2/8/21 2:30,2/8/21,2:30:00 AM,039,6178,-10.406,51.301,-18.296
Estess,2553,2/8/21 3:00,2/8/21,3:00:00 AM,039,6179,-11.577,53.127,-18.998
Estess,2553,2/8/21 3:30,2/8/21,3:30:00 AM,039,6180,-11.867,55.119,-18.858
Estess,2553,2/8/21 4:00,2/8/21,4:00:00 AM,039,6181,-12.269,54.36,-19.391
Estess,2553,2/8/21 4:30,2/8/21,4:30:00 AM,039,6182,-12.602,58.169,-18.953
Estess,2553,2/8/21 5:00,2/8/21,5:00:00 AM,039,6183,-13.772,55.725,-20.532
Estess,2553,2/8/21 5:30,2/8/21,5:30:00 AM,039,6184,-12.9,55.701,-19.715
Estess,2553,2/8/21 6:00,2/8/21,6:00:00 AM,039,6185,-12.751,55.255,-19.663
Estess,2553,2/8/21 6:30,2/8/21,6:30:00 AM,039,6186,-13.505,60.675,-19.345
Estess,2553,2/8/21 7:00,2/8/21,7:00:00 AM,039,6187,-13.352,58.996,-19.509
Estess,2553,2/8/21 7:30,2/8/21,7:30:00 AM,039,6188,-14.197,61.439,-19.868
Estess,2553,2/8/21 8:00,2/8/21,8:00:00 AM,039,6189,-14.392,60.007,-20.311
Estess,2553,2/8/21 8:30,2/8/21,8:30:00 AM,039,6190,-13.811,59.541,-19.843
Estess,2553,2/8/21 9:00,2/8/21,9:00:00 AM,039,6191,-13.849,62.359,-19.374
Estess,2553,2/8/21 9:30,2/8/21,9:30:00 AM,039,6192,-9.303,48.805,-17.839
Estess,2553,2/8/21 10:00,2/8/21,10:00:00 AM,039,6193,-3.183,38.965,-14.888
Estess,2553,2/8/21 10:30,2/8/21,10:30:00 AM,039,6194,-1.015,34.403,-14.463
Estess,2553,2/8/21 11:00,2/8/21,11:00:00 AM,039,6195,9.509,19.973,-12.345
Estess,2553,2/8/21 11:30,2/8/21,11:30:00 AM,039,6196,7.945,22.694,-11.975
Estess,2553,2/8/21 12:00,2/8/21,12:00:00 PM,039,6197,4.61,22.565,-14.864
Estess,2553,2/8/21 12:30,2/8/21,12:30:00 PM,039,6198,5.616,21.253,-14.783
Estess,2553,2/8/21 13:00,2/8/21,1:00:00 PM,039,6199,5.05,24.718,-13.325
Estess,2553,2/8/21 13:30,2/8/21,1:30:00 PM,039,6200,3.88,26.51,-13.436
Estess,2553,2/8/21 14:00,2/8/21,2:00:00 PM,039,6201,2.717,27.928,-13.781
Estess,2553,2/8/21 14:30,2/8/21,2:30:00 PM,039,6202,3.591,30.08,-12.08
Estess,2553,2/8/21 15:00,2/8/21,3:00:00 PM,039,6203,5.924,25.5,-12.178
Estess,2553,2/8/21 15:30,2/8/21,3:30:00 PM,039,6204,5.745,27.789,-11.223
Estess,2553,2/8/21 16:00,2/8/21,4:00:00 PM,039,6205,5.205,28.326,-11.443
Estess,2553,2/8/21 16:30,2/8/21,4:30:00 PM,039,6206,4.532,29.169,-11.651
Estess,2553,2/8/21 17:00,2/8/21,5:00:00 PM,039,6207,2.983,30.695,-12.355
Estess,2553,2/8/21 17:30,2/8/21,5:30:00 PM,039,6208,1.18,31.829,-13.483
Estess,2553,2/8/21 18:00,2/8/21,6:00:00 PM,039,6209,-0.143,33.367,-14.066
Estess,2553,2/8/21 18:30,2/8/21,6:30:00 PM,039,6210,-0.986,34.592,-14.37
Estess,2553,2/8/21 19:00,2/8/21,7:00:00 PM,039,6211,-2.566,40.461,-13.873
Estess,2553,2/8/21 19:30,2/8/21,7:30:00 PM,039,6212,-1.27,35.183,-14.415
Estess,2553,2/8/21 20:00,2/8/21,8:00:00 PM,039,6213,-1.213,31.765,-15.618
Estess,2553,2/8/21 20:30,2/8/21,8:30:00 PM,039,6214,-1.071,36.038,-13.942
Estess,2553,2/8/21 21:00,2/8/21,9:00:00 PM,039,6215,-3.419,44.828,-13.409
Estess,2553,2/8/21 21:30,2/8/21,9:30:00 PM,039,6216,-4.53,50.668,-12.963
Estess,2553,2/8/21 22:00,2/8/21,10:00:00 PM,039,6217,-3.035,49.423,-11.873
Estess,2553,2/8/21 22:30,2/8/21,10:30:00 PM,039,6218,-2.83,47.305,-12.214
Estess,2553,2/8/21 23:00,2/8/21,11:00:00 PM,039,6219,-2.712,49.439,-11.57
Estess,2553,2/8/21 23:30,2/8/21,11:30:00 PM,039,6220,-3.094,51.282,-11.481
Estess,2553,2/9/21 0:00,2/9/21,12:00:00 AM,040,6221,-2.45,48.977,-11.441
Estess,2553,2/9/21 0:30,2/9/21,12:30:00 AM,040,6222,-1.958,45.134,-11.984
Estess,2553,2/9/21 1:00,2/9/21,1:00:00 AM,040,6223,-0.648,44.312,-11.01
Estess,2553,2/9/21 1:30,2/9/21,1:30:00 AM,040,6224,-1.185,45.293,-11.232
Estess,2553,2/9/21 2:00,2/9/21,2:00:00 AM,040,6225,0.19,39.22,-11.762
Estess,2553,2/9/21 2:30,2/9/21,2:30:00 AM,040,6226,0.55,42.04,-10.571
Estess,2553,2/9/21 3:00,2/9/21,3:00:00 AM,040,6227,-0.845,49.435,-9.839
Estess,2553,2/9/21 3:30,2/9/21,3:30:00 AM,040,6228,-1.015,48.881,-10.135
Estess,2553,2/9/21 4:00,2/9/21,4:00:00 AM,040,6229,-0.817,46.057,-10.687
Estess,2553,2/9/21 4:30,2/9/21,4:30:00 AM,040,6230,-1.47,51.722,-9.863
Estess,2553,2/9/21 5:00,2/9/21,5:00:00 AM,040,6231,-1.299,52.446,-9.532
Estess,2553,2/9/21 5:30,2/9/21,5:30:00 AM,040,6232,-2.334,55.697,-9.767
Estess,2553,2/9/21 6:00,2/9/21,6:00:00 AM,040,6233,-2.044,54.42,-9.777
Estess,2553,2/9/21 6:30,2/9/21,6:30:00 AM,040,6234,-2.16,57.125,-9.295
Estess,2553,2/9/21 7:00,2/9/21,7:00:00 AM,040,6235,-2.566,57.912,-9.512
Estess,2553,2/9/21 7:30,2/9/21,7:30:00 AM,040,6236,-3.212,64.21,-8.879
Estess,2553,2/9/21 8:00,2/9/21,8:00:00 AM,040,6237,-2.537,60.711,-8.912
Estess,2553,2/9/21 8:30,2/9/21,8:30:00 AM,040,6238,-1.986,61.591,-8.214
Estess,2553,2/9/21 9:00,2/9/21,9:00:00 AM,040,6239,-1.043,59.497,-7.742
Estess,2553,2/9/21 9:30,2/9/21,9:30:00 AM,040,6240,1.886,59.643,-4.939
Estess,2553,2/9/21 10:00,2/9/21,10:00:00 AM,040,6241,2.396,61.527,-4.062
Estess,2553,2/9/21 10:30,2/9/21,10:30:00 AM,040,6242,3.485,60.397,-3.264
Estess,2553,2/9/21 11:00,2/9/21,11:00:00 AM,040,6243,3.459,64.915,-2.37
Estess,2553,2/9/21 11:30,2/9/21,11:30:00 AM,040,6244,3.564,69.82,-1.344
Estess,2553,2/9/21 12:00,2/9/21,12:00:00 PM,040,6245,6.611,62.018,0.043
Estess,2553,2/9/21 12:30,2/9/21,12:30:00 PM,040,6246,8.494,54.339,0.068
Estess,2553,2/9/21 13:00,2/9/21,1:00:00 PM,040,6247,12.292,42.84,0.344
Estess,2553,2/9/21 13:30,2/9/21,1:30:00 PM,040,6248,13.473,35.586,-1.151
Estess,2553,2/9/21 14:00,2/9/21,2:00:00 PM,040,6249,8.319,51.193,-0.889
Estess,2553,2/9/21 14:30,2/9/21,2:30:00 PM,040,6250,9.78,44.07,-1.555
Estess,2553,2/9/21 15:00,2/9/21,3:00:00 PM,040,6251,8.916,48.301,-1.115
Estess,2553,2/9/21 15:30,2/9/21,3:30:00 PM,040,6252,6.255,55.013,-1.863
Estess,2553,2/9/21 16:00,2/9/21,4:00:00 PM,040,6253,5.488,55.574,-2.449
Estess,2553,2/9/21 16:30,2/9/21,4:30:00 PM,040,6254,3.985,56.892,-3.559
Estess,2553,2/9/21 17:00,2/9/21,5:00:00 PM,040,6255,3.195,54.139,-4.935
Estess,2553,2/9/21 17:30,2/9/21,5:30:00 PM,040,6256,2.423,54.462,-5.582
Estess,2553,2/9/21 18:00,2/9/21,6:00:00 PM,040,6257,1.561,54.214,-6.446
Estess,2553,2/9/21 18:30,2/9/21,6:30:00 PM,040,6258,1.262,52.795,-7.06
Estess,2553,2/9/21 19:00,2/9/21,7:00:00 PM,040,6259,0.852,55.821,-6.745
Estess,2553,2/9/21 19:30,2/9/21,7:30:00 PM,040,6260,0.301,60.233,-6.316
Estess,2553,2/9/21 20:00,2/9/21,8:00:00 PM,040,6261,-0.423,67.428,-5.614
Estess,2553,2/9/21 20:30,2/9/21,8:30:00 PM,040,6262,-1.015,71.696,-5.436
Estess,2553,2/9/21 21:00,2/9/21,9:00:00 PM,040,6263,-1.613,78.93,-4.861
Estess,2553,2/9/21 21:30,2/9/21,9:30:00 PM,040,6264,-2.015,83.49,-4.591
Estess,2553,2/9/21 22:00,2/9/21,10:00:00 PM,040,6265,-2.508,85.692,-4.773
Estess,2553,2/9/21 22:30,2/9/21,10:30:00 PM,040,6266,-3.035,88.37,-4.938
Estess,2553,2/9/21 23:00,2/9/21,11:00:00 PM,040,6267,-2.976,90.421,-4.617
Estess,2553,2/9/21 23:30,2/9/21,11:30:00 PM,040,6268,-3.271,92.285,-4.678
Estess,2553,2/10/21 0:00,2/10/21,12:00:00 AM,041,6269,-3.807,93.604,-5.052
Estess,2553,2/10/21 0:30,2/10/21,12:30:00 AM,041,6270,-4.167,95.074,-5.238
Estess,2553,2/10/21 1:00,2/10/21,1:00:00 AM,041,6271,-4.469,95.296,-5.514
Estess,2553,2/10/21 1:30,2/10/21,1:30:00 AM,041,6272,-4.287,94.661,-5.407
Estess,2553,2/10/21 2:00,2/10/21,2:00:00 AM,041,6273,-4.167,94.41,-5.316
Estess,2553,2/10/21 2:30,2/10/21,2:30:00 AM,041,6274,-4.318,95.763,-5.309
Estess,2553,2/10/21 3:00,2/10/21,3:00:00 AM,041,6275,-4.287,96.429,-5.202
Estess,2553,2/10/21 3:30,2/10/21,3:30:00 AM,041,6276,-4.348,95.943,-5.319
Estess,2553,2/10/21 4:00,2/10/21,4:00:00 AM,041,6277,-4.53,95.468,-5.555
Estess,2553,2/10/21 4:30,2/10/21,4:30:00 AM,041,6278,-4.287,96.101,-5.24
Estess,2553,2/10/21 5:00,2/10/21,5:00:00 AM,041,6279,-4.257,95.403,-5.29
Estess,2553,2/10/21 5:30,2/10/21,5:30:00 AM,041,6280,-4.651,96.092,-5.605
Estess,2553,2/10/21 6:00,2/10/21,6:00:00 AM,041,6281,-4.621,96.194,-5.563
Estess,2553,2/10/21 6:30,2/10/21,6:30:00 AM,041,6282,-4.59,95.427,-5.621
Estess,2553,2/10/21 7:00,2/10/21,7:00:00 AM,041,6283,-4.651,95.599,-5.662
Estess,2553,2/10/21 7:30,2/10/21,7:30:00 AM,041,6284,-4.621,95.207,-5.677
Estess,2553,2/10/21 8:00,2/10/21,8:00:00 AM,041,6285,-4.834,94.557,-5.966
Estess,2553,2/10/21 8:30,2/10/21,8:30:00 AM,041,6286,-4.106,92.781,-5.45
Estess,2553,2/10/21 9:00,2/10/21,9:00:00 AM,041,6287,-2.16,91.661,-3.649
Estess,2553,2/10/21 9:30,2/10/21,9:30:00 AM,041,6288,1.507,73.829,-2.634
Estess,2553,2/10/21 10:00,2/10/21,10:00:00 AM,041,6289,4.766,66.73,-0.767
Estess,2553,2/10/21 10:30,2/10/21,10:30:00 AM,041,6290,9.015,52.015,-0.03
Estess,2553,2/10/21 11:00,2/10/21,11:00:00 AM,041,6291,6.585,60.249,-0.36
Estess,2553,2/10/21 11:30,2/10/21,11:30:00 AM,041,6292,4.895,63.185,-1.346
Estess,2553,2/10/21 12:00,2/10/21,12:00:00 PM,041,6293,5.257,65.748,-0.488
Estess,2553,2/10/21 12:30,2/10/21,12:30:00 PM,041,6294,7.343,59.88,0.276
Estess,2553,2/10/21 13:00,2/10/21,1:00:00 PM,041,6295,8.568,50.351,-0.88
Estess,2553,2/10/21 13:30,2/10/21,1:30:00 PM,041,6296,12.316,42.591,0.286
Estess,2553,2/10/21 14:00,2/10/21,2:00:00 PM,041,6297,10.296,47.84,0.026
Estess,2553,2/10/21 14:30,2/10/21,2:30:00 PM,041,6298,11.856,43.165,0.052
Estess,2553,2/10/21 15:00,2/10/21,3:00:00 PM,041,6299,5.102,53.775,-3.238
Estess,2553,2/10/21 15:30,2/10/21,3:30:00 PM,041,6300,8.344,44.915,-2.611
Estess,2553,2/10/21 16:00,2/10/21,4:00:00 PM,041,6301,4.35,52.628,-4.219
Estess,2553,2/10/21 16:30,2/10/21,4:30:00 PM,041,6302,9.435,42.099,-2.484
Estess,2553,2/10/21 17:00,2/10/21,5:00:00 PM,041,6303,6.585,46.318,-3.814
Estess,2553,2/10/21 17:30,2/10/21,5:30:00 PM,041,6304,4.246,55.823,-3.557
Estess,2553,2/10/21 18:00,2/10/21,6:00:00 PM,041,6305,-0.563,67.457,-5.744
Estess,2553,2/10/21 18:30,2/10/21,6:30:00 PM,041,6306,-2.625,74.909,-6.471
Estess,2553,2/10/21 19:00,2/10/21,7:00:00 PM,041,6307,-4.773,77.42,-8.177
Estess,2553,2/10/21 19:30,2/10/21,7:30:00 PM,041,6308,-4.56,79.911,-7.601
Estess,2553,2/10/21 20:00,2/10/21,8:00:00 PM,041,6309,-3.807,75.681,-7.499
Estess,2553,2/10/21 20:30,2/10/21,8:30:00 PM,041,6310,-6.136,83.854,-8.6
Estess,2553,2/10/21 21:00,2/10/21,9:00:00 PM,041,6311,-8.066,85.035,-10.348
Estess,2553,2/10/21 21:30,2/10/21,9:30:00 PM,041,6312,-7.51,78.192,-10.738
Estess,2553,2/10/21 22:00,2/10/21,10:00:00 PM,041,6313,-8.697,89.209,-10.448
Estess,2553,2/10/21 22:30,2/10/21,10:30:00 PM,041,6314,-9.1,85.169,-11.351
Estess,2553,2/10/21 23:00,2/10/21,11:00:00 PM,041,6315,-8.663,87.101,-10.675
Estess,2553,2/10/21 23:30,2/10/21,11:30:00 PM,041,6316,-8.965,89.521,-10.677
Estess,2553,2/11/21 0:00,2/11/21,12:00:00 AM,042,6317,-7.836,88.329,-9.703
Estess,2553,2/11/21 0:30,2/11/21,12:30:00 AM,042,6318,-8.864,91.091,-10.39
Estess,2553,2/11/21 1:00,2/11/21,1:00:00 AM,042,6319,-10.301,90.444,-11.895
Estess,2553,2/11/21 1:30,2/11/21,1:30:00 AM,042,6320,-8.132,90.647,-9.714
Estess,2553,2/11/21 2:00,2/11/21,2:00:00 AM,042,6321,-8.165,87.302,-10.156
Estess,2553,2/11/21 2:30,2/11/21,2:30:00 AM,042,6322,-10.301,93.573,-11.537
Estess,2553,2/11/21 3:00,2/11/21,3:00:00 AM,042,6323,-9.235,86.156,-11.359
Estess,2553,2/11/21 3:30,2/11/21,3:30:00 AM,042,6324,-10.969,85.814,-13.116
Estess,2553,2/11/21 4:00,2/11/21,4:00:00 AM,042,6325,-10.651,92.595,-11.996
Estess,2553,2/11/21 4:30,2/11/21,4:30:00 AM,042,6326,-11.65,86.911,-13.654
Estess,2553,2/11/21 5:00,2/11/21,5:00:00 AM,042,6327,-11.04,95.567,-12.057
Estess,2553,2/11/21 5:30,2/11/21,5:30:00 AM,042,6328,-10.757,93.907,-11.955
Estess,2553,2/11/21 6:00,2/11/21,6:00:00 AM,042,6329,-11.076,89.483,-12.777
Estess,2553,2/11/21 6:30,2/11/21,6:30:00 AM,042,6330,-11.469,92.09,-12.868
Estess,2553,2/11/21 7:00,2/11/21,7:00:00 AM,042,6331,-10.934,93.765,-12.147
Estess,2553,2/11/21 7:30,2/11/21,7:30:00 AM,042,6332,-10.441,89.841,-12.104
Estess,2553,2/11/21 8:00,2/11/21,8:00:00 AM,042,6333,-11.076,93.909,-12.273
Estess,2553,2/11/21 8:30,2/11/21,8:30:00 AM,042,6334,-10.511,88.922,-12.283
Estess,2553,2/11/21 9:00,2/11/21,9:00:00 AM,042,6335,-10.058,86.889,-12.081
Estess,2553,2/11/21 9:30,2/11/21,9:30:00 AM,042,6336,-3.479,66.303,-8.751
Estess,2553,2/11/21 10:00,2/11/21,10:00:00 AM,042,6337,-0.789,60.078,-7.381
Estess,2553,2/11/21 10:30,2/11/21,10:30:00 AM,042,6338,2.289,50.643,-6.628
Estess,2553,2/11/21 11:00,2/11/21,11:00:00 AM,042,6339,4.973,44.436,-5.833
Estess,2553,2/11/21 11:30,2/11/21,11:30:00 AM,042,6340,13.978,24.944,-5.603
Estess,2553,2/11/21 12:00,2/11/21,12:00:00 PM,042,6341,15.031,27.251,-3.483
Estess,2553,2/11/21 12:30,2/11/21,12:30:00 PM,042,6342,15.199,28.623,-2.658
Estess,2553,2/11/21 13:00,2/11/21,1:00:00 PM,042,6343,15.986,27.758,-2.407
Estess,2553,2/11/21 13:30,2/11/21,1:30:00 PM,042,6344,20.936,19.301,-3.396
Estess,2553,2/11/21 14:00,2/11/21,2:00:00 PM,042,6345,22.992,17.651,-3.014
Estess,2553,2/11/21 14:30,2/11/21,2:30:00 PM,042,6346,22.705,18.018,-2.948
Estess,2553,2/11/21 15:00,2/11/21,3:00:00 PM,042,6347,19.936,19.517,-4.057
Estess,2553,2/11/21 15:30,2/11/21,3:30:00 PM,042,6348,16.963,21.688,-5.028
Estess,2553,2/11/21 16:00,2/11/21,4:00:00 PM,042,6349,4.558,39.925,-7.594
Estess,2553,2/11/21 16:30,2/11/21,4:30:00 PM,042,6350,3.089,42.923,-7.997
Estess,2553,2/11/21 17:00,2/11/21,5:00:00 PM,042,6351,6.408,34.634,-7.783
Estess,2553,2/11/21 17:30,2/11/21,5:30:00 PM,042,6352,11.005,30.76,-5.312
Estess,2553,2/11/21 18:00,2/11/21,6:00:00 PM,042,6353,2.101,43.321,-8.78
Estess,2553,2/11/21 18:30,2/11/21,6:30:00 PM,042,6354,-1.498,56.287,-8.852
Estess,2553,2/11/21 19:00,2/11/21,7:00:00 PM,042,6355,-3.035,61.186,-9.291
Estess,2553,2/11/21 19:30,2/11/21,7:30:00 PM,042,6356,-3.508,64.872,-9.04
Estess,2553,2/11/21 20:00,2/11/21,8:00:00 PM,042,6357,-4.046,65.596,-9.423
Estess,2553,2/11/21 20:30,2/11/21,8:30:00 PM,042,6358,-4.227,66.054,-9.513
Estess,2553,2/11/21 21:00,2/11/21,9:00:00 PM,042,6359,-4.804,69.995,-9.384
Estess,2553,2/11/21 21:30,2/11/21,9:30:00 PM,042,6360,-4.621,70.031,-9.201
Estess,2553,2/11/21 22:00,2/11/21,10:00:00 PM,042,6361,-4.348,71.501,-8.693
Estess,2553,2/11/21 22:30,2/11/21,10:30:00 PM,042,6362,-3.986,69.836,-8.622
Estess,2553,2/11/21 23:00,2/11/21,11:00:00 PM,042,6363,-4.53,71.996,-8.788
Estess,2553,2/11/21 23:30,2/11/21,11:30:00 PM,042,6364,-4.895,74.452,-8.75
Estess,2553,2/12/21 0:00,2/12/21,12:00:00 AM,043,6365,-5.605,76.771,-9.085
Estess,2553,2/12/21 0:30,2/12/21,12:30:00 AM,043,6366,-6.105,79.098,-9.232
Estess,2553,2/12/21 1:00,2/12/21,1:00:00 AM,043,6367,-7.155,80.024,-10.128
